Unobstructed;Orthogonal planes;H-bonds bridging;exactmw;amw;lipinskiHBA;lipinskiHBD;NumRotatableBonds;NumHBD;NumHBA;NumHeavyAtoms;NumAtoms;NumHeteroatoms;NumAmideBonds;FractionCSP3;NumRings;NumAromaticRings;NumAliphaticRings;NumSaturatedRings;NumHeterocycles;NumAromaticHeterocycles;NumSaturatedHeterocycles;NumAliphaticHeterocycles;NumSpiroAtoms;NumBridgeheadAtoms;NumAtomStereoCenters;NumUnspecifiedAtomStereoCenters;labuteASA;tpsa;CrippenClogP;CrippenMR;chi0v;chi1v;chi2v;chi3v;chi4v;chi0n;chi1n;chi2n;chi3n;chi4n;hallKierAlpha;kappa1;kappa2;kappa3;Phi;exactmw;amw;lipinskiHBA;lipinskiHBD;NumRotatableBonds;NumHBD;NumHBA;NumHeavyAtoms;NumAtoms;NumHeteroatoms;NumAmideBonds;FractionCSP3;NumRings;NumAromaticRings;NumAliphaticRings;NumSaturatedRings;NumHeterocycles;NumAromaticHeterocycles;NumSaturatedHeterocycles;NumAliphaticHeterocycles;NumSpiroAtoms;NumBridgeheadAtoms;NumAtomStereoCenters;NumUnspecifiedAtomStereoCenters;labuteASA;tpsa;CrippenClogP;CrippenMR;chi0v;chi1v;chi2v;chi3v;chi4v;chi0n;chi1n;chi2n;chi3n;chi4n;hallKierAlpha;kappa1;kappa2;kappa3;Phi
1;0;0;166,0993797;166,22;2;2;0;2;2;12;26;2;0;0,4;1;1;0;0;0;0;0;0;0;0;0;0;72,47963908;40,46;2,33148;48,7196;7,894427191;3,947213595;2,545820393;2,545820393;1,272910197;7,894427191;3,947213595;2,545820393;2,545820393;1,272910197;-1,18;8,912421442;2,700204615;1,035740148;2,005446792;164,0837;164,204;2;0;0;0;2;12;24;2;0;0,4;1;0;1;0;0;0;0;0;0;0;0;0;71,96174;34,14;1,811;46,762;7,816497;3,908248;2,487372;2,487372;1,243686;7,816497;3,908248;2,487372;2,487372;1,243686;-1,18;8,912421;2,700205;1,03574;2,005447
1;0;1;164,0837296;164,204;2;0;0;0;2;12;24;2;0;0,4;1;0;1;0;0;0;0;0;0;0;0;0;71,96173704;34,14;1,811;46,762;7,816496581;3,90824829;2,487372436;2,487372436;1,243686218;7,816496581;3,90824829;2,487372436;2,487372436;1,243686218;-1,18;8,912421442;2,700204615;1,035740148;2,005446792;110,0368;110,112;2;2;0;2;2;8;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;47,01987;40,46;1,0978;29,7716;4,203828;2,268581;0,849709;0,849709;0,452632;4,203828;2,268581;0,849709;0,849709;0,452632;-1,18;4,966628;1,738121;0,904142;1,079075
1;0;1;104,0109586;104,061;4;2;2;2;2;7;11;4;0;0,333333333;0;0;0;0;0;0;0;0;0;0;0;0;39,38064696;74,6;-0,4543;19,8886;3,418030553;1,562568667;0,30245145;0,30245145;0,129367844;3,418030553;1,562568667;0,30245145;0,30245145;0,129367844;-1,06;5,94;2,17343423;4,94;1,84431419;137,0589;137,142;4;3;1;2;3;10;17;4;1;0;1;1;0;0;1;1;0;0;0;0;0;0;58,0374;68,01;-0,3149;35,8906;5,242213;2,753214;1,073604;1,073604;0,586622;5,242213;2,753214;1,073604;1,073604;0,586622;-1,42;6,69655;2,931903;1,294592;1,963364
1;1;1;132,0422587;132,115;4;2;4;2;2;9;17;4;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;52,11053119;74,6;0,3259;29,1226;4,832244115;2,562568667;0,781284334;0,781284334;0,390839798;4,832244115;2,562568667;0,781284334;0,781284334;0,390839798;-1,06;7,94;3,884108522;6,94;3,426646851;137,0589;137,142;4;3;1;2;3;10;17;4;1;0;1;1;0;0;1;1;0;0;0;0;0;0;58,0374;68,01;-0,3149;35,8906;5,242213;2,753214;1,073604;1,073604;0,586622;5,242213;2,753214;1,073604;1,073604;0,586622;-1,42;6,69655;2,931903;1,294592;1,963364
1;0;1;146,0579088;146,142;4;2;5;2;2;10;20;4;0;0,666666667;0;0;0;0;0;0;0;0;0;0;0;0;58,4754733;74,6;0,716;33,7396;5,539350897;3,062568667;1,031284334;1,031284334;0,55245145;5,539350897;3,062568667;1,031284334;1,031284334;0,55245145;-1,06;8,94;4,78480679;6,94;4,277617271;137,0589;137,142;4;3;1;2;3;10;17;4;1;0;1;1;0;0;1;1;0;0;0;0;0;0;58,0374;68,01;-0,3149;35,8906;5,242213;2,753214;1,073604;1,073604;0,586622;5,242213;2,753214;1,073604;1,073604;0,586622;-1,42;6,69655;2,931903;1,294592;1,963364
1;1;1;160,0735589;160,169;4;2;6;2;2;11;23;4;0;0,714285714;0;0;0;0;0;0;0;0;0;0;0;0;64,84041542;74,6;1,1061;38,3566;6,246457678;3,562568667;1,281284334;1,281284334;0,729228146;6,246457678;3,562568667;1,281284334;1,281284334;0,729228146;-1,06;9,94;5,704344619;8,94;5,154653228;137,0589;137,142;4;3;1;2;3;10;17;4;1;0;1;1;0;0;1;1;0;0;0;0;0;0;58,0374;68,01;-0,3149;35,8906;5,242213;2,753214;1,073604;1,073604;0,586622;5,242213;2,753214;1,073604;1,073604;0,586622;-1,42;6,69655;2,931903;1,294592;1,963364
1;1;0;138,0316941;138,122;3;2;1;2;2;10;16;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;57,54633484;57,53;1,0904;35,0661;5,112076558;2,722704946;1,114255286;1,114255286;0,604007114;5,112076558;2,722704946;1,114255286;1,114255286;0,604007114;-1,51;6,60778563;2,389632707;1,253904639;1,579018067;137,0589;137,142;4;3;1;2;3;10;17;4;1;0;1;1;0;0;1;1;0;0;0;0;0;0;58,0374;68,01;-0,3149;35,8906;5,242213;2,753214;1,073604;1,073604;0,586622;5,242213;2,753214;1,073604;1,073604;0,586622;-1,42;6,69655;2,931903;1,294592;1,963364
1;0;0;154,0266087;154,121;4;3;1;3;3;11;17;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;62,34056859;77,76;0,796;36,7309;5,481939885;2,86297841;1,211723768;1,211723768;0,700882307;5,481939885;2,86297841;1,211723768;1,211723768;0,700882307;-1,71;7,397642626;2,494362825;1,402945662;1,677491342;137,0589;137,142;4;3;1;2;3;10;17;4;1;0;1;1;0;0;1;1;0;0;0;0;0;0;58,0374;68,01;-0,3149;35,8906;5,242213;2,753214;1,073604;1,073604;0,586622;5,242213;2,753214;1,073604;1,073604;0,586622;-1,42;6,69655;2,931903;1,294592;1,963364
1;0;0;191,105862;191,234;4;1;3;1;3;14;27;4;1;0,3;1;1;0;0;1;1;0;0;0;0;0;0;83,05260446;54,35;1,5973;55,1032;8,319183339;4,472412628;1,802483805;1,802483805;0,79309832;8,319183339;4,472412628;1,802483805;1,802483805;0,79309832;-1,71;10,37136697;5,113399453;2,970686456;3,788067297;138,0317;138,122;3;2;1;2;2;10;16;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;57,54633;57,53;1,0904;35,0661;5,112077;2,722705;1,093105;1,093105;0,638942;5,112077;2,722705;1,093105;1,093105;0,638942;-1,51;6,607786;2,389633;1,253905;1,579018
0;0;1;177,090212;177,207;4;1;2;1;3;13;24;4;1;0,222222222;1;1;0;0;1;1;0;0;0;0;0;0;76,68766235;54,35;1,2072;50,4862;7,612076558;3,911752456;1,323562989;1,323562989;0,730414607;7,612076558;3,911752456;1,323562989;1,323562989;0,730414607;-1,71;9,378573959;4,348929277;3,024889156;3,137442682;138,0317;138,122;3;2;1;2;2;10;16;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;57,54633;57,53;1,0904;35,0661;5,112077;2,722705;1,093105;1,093105;0,638942;5,112077;2,722705;1,093105;1,093105;0,638942;-1,51;6,607786;2,389633;1,253905;1,579018
0;0;0;128,012296;128,094;4;0;0;0;4;10;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,44467729;95,16;0,37732;29,478;4,788854382;2,144427191;0,697213595;0,697213595;0,273606798;4,788854382;2,144427191;0,697213595;0,697213595;0,273606798;-2,3;7,7;3,671496036;1,338218727;2,827051948;306,1409;306,408;0;0;0;0;0;24;42;0;0;0;9;9;0;0;0;0;0;0;0;6;0;0;141,5393;0;6,8328;105,402;13,3923;8,196152;4,214102;4,214102;2,732051;13,3923;8,196152;4,214102;4,214102;2,732051;-3,12;14,47087;6,554759;3,441309;3,952211
1;1;0;128,012296;128,094;4;0;0;0;4;10;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,44467729;95,16;0,37732;29,478;4,788854382;2,144427191;0,697213595;0,697213595;0,273606798;4,788854382;2,144427191;0,697213595;0,697213595;0,273606798;-2,3;7,7;3,671496036;1,338218727;2,827051948;208,1252;208,304;0;0;0;0;0;16;32;0;0;0,25;6;2;4;0;0;0;0;0;0;4;0;0;96,94243;0;3,5704;67,7;9,447229;6,056948;3,450643;3,450643;2,322544;9,447229;6,056948;3,450643;3,450643;2,322544;-1,56;9,650773;4,130421;2,012858;2,49136
0;0;0;116,0837296;116,16;2;0;3;0;2;8;20;2;0;0,833333333;0;0;0;0;0;0;0;0;0;0;0;0;49,83902893;26,3;1,3496;31,541;5,437816924;2,904030206;0,803216163;0,803216163;0,36023509;5,437816924;2,904030206;0,803216163;0,803216163;0,36023509;-0,53;7,47;4,624559505;5,47;4,318182438;429,2668;429,604;3;1;2;1;3;32;67;3;0;0,551724;5;1;4;2;0;0;0;0;0;0;5;5;192,1374;40,54;5,4065;129,4318;19,87123;12,17503;9,0301;9,0301;7,381018;19,87123;12,17503;9,0301;9,0301;7,381018;-2,31;21,53125;7,631144;3,106079;5,134628
1;0;1;243,1259288;243,306;3;1;4;1;2;18;35;3;1;0,266666667;2;2;0;0;0;0;0;0;0;0;0;0;106,7627077;38,33;2,527;72,8877;10,69481176;6,00565417;2,947889613;2,947889613;2,034706777;10,69481176;6,00565417;2,947889613;2,947889613;2,034706777;-2,03;12,42753034;5,537230752;2,800137565;3,823005733;110,0368;110,112;2;2;0;2;2;8;14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;47,01987;40,46;1,0978;29,7716;4,203828;2,268581;0,849709;0,849709;0,452632;4,203828;2,268581;0,849709;0,849709;0,452632;-1,18;4,966628;1,738121;0,904142;1,079075
1;0;0;243,1259288;243,306;3;1;4;1;2;18;35;3;1;0,266666667;2;2;0;0;0;0;0;0;0;0;0;0;106,7627077;38,33;2,527;72,8877;10,69481176;6,00565417;2,947889613;2,947889613;2,034706777;10,69481176;6,00565417;2,947889613;2,947889613;2,034706777;-2,03;12,42753034;5,537230752;2,800137565;3,823005733;88,01604;88,062;3;1;1;1;2;6;10;3;0;0,333333;0;0;0;0;0;0;0;0;0;0;0;0;34,58641;54,37;-0,34;18,3168;3,26371;1,381855;0,301176;0,301176;0;3,26371;1,381855;0,301176;0,301176;0;-0,86;5,14;1,545017;1,458471;1,323565
0;0;1;89,99530854;90,034;4;2;0;2;2;6;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,01570485;74,6;-0,8444;15,2716;2,710923772;1,105461886;0,18295376;0,18295376;0;2,710923772;1,105461886;0,18295376;0,18295376;0;-1,06;4,94;1,395522956;1,280136054;1,148980567;243,1259;243,306;3;1;4;1;2;18;35;3;1;0,266667;2;2;0;0;0;0;0;0;0;0;0;0;106,7627;38,33;2,527;72,8877;10,69481;6,005654;2,94789;2,94789;2,034707;10,69481;6,005654;2,94789;2,94789;2,034707;-2,03;12,42753;5,537231;2,800138;3,823006
1;0;0;203,9195841;204,366;0;0;0;0;4;10;14;4;0;0;2;0;2;0;2;0;0;2;0;0;0;0;76,9759303;0;4,0154;55,67;8,208380562;6,194583534;5,75565417;5,75565417;4,640299098;4,942394239;2,675972289;0,978095655;0,978095655;0,606310631;0,62;7,278843883;3,344220143;1,443636504;2,434205633;156,0184;156,108;6;0;0;0;6;12;12;6;0;0;1;1;0;0;1;1;0;0;0;0;0;0;67,36291;110,04;-0,51336;33,972;5,683282;2,762461;0,93541;0,93541;0,525935;5,683282;2,762461;0,93541;0,93541;0,525935;-2,52;7,585485;3,04628;1,310719;1,925626
0;0;0;282,0892089;282,295;4;0;3;0;4;21;35;4;0;0,117647059;3;3;0;0;1;1;0;0;0;0;0;0;121,0934755;48,67;3,4772;81,024;11,75179532;6,485834781;3,308846765;3,308846765;2,321199472;11,75179532;6,485834781;3,308846765;3,308846765;2,321199472;-2,75;13,24314129;5,324074074;2,247374042;3,357498343;182,0579;182,175;4;1;3;1;3;13;23;4;0;0,222222;1;1;0;0;0;0;0;0;0;0;0;0;75,70908;55,76;1,402;46,5053;7,404009;3,646493;1,641691;1,641691;1,06199;7,404009;3,646493;1,641691;1,641691;1,06199;-1,71;9,378574;3,798672;1,717752;2,740471
1;1;0;154,0378421;154,125;5;0;1;0;3;11;17;5;0;0,166666667;1;1;0;0;1;1;0;0;0;0;0;0;62,62721268;70,08;0,53662;36,7934;5,85122287;2,948410737;1,300938655;1,300938655;0,780387752;5,85122287;2,948410737;1,300938655;1,300938655;0,780387752;-1,65;7,456951872;2,531037748;1,42895044;1,715802425;212,0069;212,117;8;1;3;1;5;15;19;8;0;0;1;1;0;0;0;0;0;0;0;0;0;0;82,05805;123,58;1,2012;46,7101;7,114933;3,587292;1,571124;1,571124;0,929453;7,114933;3,587292;1,571124;1,571124;0,929453;-2,51;10,57006;3,698258;2,240679;2,606055
1;1;0;154,0378421;154,125;5;0;1;0;3;11;17;5;0;0,166666667;1;1;0;0;1;1;0;0;0;0;0;0;62,62721268;70,08;0,53662;36,7934;5,85122287;2,948410737;1,300938655;1,300938655;0,780387752;5,85122287;2,948410737;1,300938655;1,300938655;0,780387752;-1,65;7,456951872;2,531037748;1,42895044;1,715802425;228,9971;229,104;10;1;3;1;7;16;19;10;0;0;1;1;0;0;0;0;0;0;0;0;0;0;86,18456;149,65;1,1168;48,07;7,393045;3,644573;1,658655;1,658655;0,973511;7,393045;3,644573;1,658655;1,658655;0,973511;-2,78;11,29564;3,762657;1,842487;2,656352
1;0;1;477,1701936;477,531;7;3;0;3;6;37;56;7;0;0;8;5;3;0;4;1;0;3;0;8;0;0;211,6168;89,29;6,3825;150,3381;19,52645869;12,09227239;6,77915622;6,77915622;5,062159306;19,52645869;12,09227239;6,77915622;6,77915622;5,062159306;-5,3;19,94867629;7,59805813;3,142803896;4,096518976;93,05785;93,129;1;0;0;0;1;7;14;1;0;0,166667;1;1;0;0;1;1;0;0;0;0;0;0;43,01599;12,89;1,39002;28,974;4,256615;2,260415;0,846987;0,846987;0,42645;4,256615;2,260415;0,846987;0,846987;0,42645;-0,85;4,312602;1,734967;0,999577;1,068889
1;0;0;228,1150298;228,291;2;2;2;2;2;17;33;2;0;0,2;2;2;0;0;0;0;0;0;0;0;0;0;101,1717912;40,46;3,4237;68,3416;10,01322934;5,589948006;3,177985096;3,177985096;1,922860267;10,01322934;5,589948006;3,177985096;3,177985096;1,922860267;-1,96;11,52320595;4,130982583;2,255382597;2,80012724;108,0211;108,096;2;0;0;0;2;8;12;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;46,50197;34,14;0,2506;28,294;4,125898;2,229615;0,823732;0,823732;0,439644;4,125898;2,229615;0,823732;0,823732;0,439644;-1,18;4,966628;1,738121;0,904142;1,079075
1;0;1;108,0211294;108,096;2;0;0;0;2;8;12;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;46,50196858;34,14;0,2506;28,294;4,125897658;2,229615496;0,823732373;0,823732373;0,439643964;4,125897658;2,229615496;0,823732373;0,823732373;0,439643964;-1,18;4,966627566;1,738120536;0,904141896;1,079074671;336,0585;336,231;2;2;2;2;2;23;33;8;0;0,2;2;2;0;0;0;0;0;0;0;0;0;0;126,165;40,46;4,5085;69,1036;11,28102;6,223841;3,451055;3,451055;2,404895;11,28102;6,223841;3,451055;3,451055;2,404895;-2,38;16,98147;5,361305;2,686161;3,958385
1;0;1;200,0837296;200,237;2;2;2;2;2;15;27;2;0;0,076923077;2;2;0;0;0;0;0;0;0;0;0;0;88,44190694;40,46;2,6886;59,0196;8,220336126;4,797054787;2,280928901;2,280928901;1,463300381;8,220336126;4,797054787;2,280928901;2,280928901;1,463300381;-1,96;9,589508527;4,047909046;2,4984504;2,587830554;108,0211;108,096;2;0;0;0;2;8;12;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;46,50197;34,14;0,2506;28,294;4,125898;2,229615;0,823732;0,823732;0,439644;4,125898;2,229615;0,823732;0,823732;0,439644;-1,18;4,966628;1,738121;0,904142;1,079075
0;0;1;656,3349185;656,816;8;8;4;8;8;48;96;8;0;0,4;5;4;1;0;0;0;0;0;0;8;0;0;281,7897984;161,84;9,04608;186,5704;29,02493804;16,86907682;10,90946954;10,90946954;7,952087773;29,02493804;16,86907682;10,90946954;10,90946954;7,952087773;-4,72;34,61005374;12,71320749;5,039769533;9,166766549;109,0528;109,128;2;0;0;0;1;8;15;2;0;0,166667;1;1;0;0;1;1;0;0;0;0;0;0;47,97424;26,94;0,62842;30,139;4,664863;2,453055;1,017625;1,017625;0,513705;4,664863;2,453055;1,017625;1,017625;0,513705;-1,05;5,093885;1,820042;0,780105;1,158885
1;0;0;351,0347479;351,409;7;2;2;2;6;23;36;9;1;0,142857143;3;2;1;0;2;1;0;1;0;0;0;0;136,5040126;99,6;1,95092;86,4203;13,90262675;8,831222292;6,020296361;6,020296361;4,308454597;12,26963358;6,574662382;3,376633205;3,376633205;2,250986343;-2,39;15,50358214;5,355825178;2,47091526;3,610194589;146,0579;146,142;4;2;5;2;2;10;20;4;0;0,666667;0;0;0;0;0;0;0;0;0;0;0;0;58,47547;74,6;0,716;33,7396;5,539351;3,062569;1,031284;1,031284;0,552451;5,539351;3,062569;1,031284;1,031284;0,552451;-1,06;8,94;4,784807;6,94;4,277617
1;0;0;166,0266087;166,132;4;2;2;2;2;12;18;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;68,07279905;74,6;1,083;40,3606;6,020324849;3,176829091;1,37880133;1,37880133;0,755381829;6,020324849;3,176829091;1,37880133;1,37880133;0,755381829;-1,84;8,258425197;3,04193048;1,601892952;2,093462943;351,0347;351,409;7;2;2;2;6;23;36;9;1;0,142857;3;2;1;0;2;1;0;1;0;0;0;0;136,504;99,6;1,95092;86,4203;13,90263;8,831222;6,020296;6,020296;4,308455;12,26963;6,574662;3,376633;3,376633;2,250986;-2,39;15,50358;5,355825;2,470915;3,610195
1;0;0;136,0524295;136,15;2;1;2;1;1;10;18;2;0;0,125;1;1;0;0;0;0;0;0;0;0;0;0;59,1170432;37,3;1,3137;37,7818;5,449320013;3,045521327;1,198174532;1,198174532;0,770482128;5,449320013;3,045521327;1,198174532;1,198174532;0,770482128;-1,31;6,805074799;3,011779445;1,895375402;2,04953844;179,0735;179,222;1;0;0;0;1;14;23;1;0;0;3;3;0;0;1;1;0;0;0;0;0;0;82,01438;12,89;3,388;59,249;7,643366;4,679264;2,425416;2,425416;1,720102;7,643366;4,679264;2,425416;2,425416;1,720102;-1,89;7,507896;2,807968;1,061857;1,505852
0;0;0;136,0524295;136,15;2;1;2;1;1;10;18;2;0;0,125;1;1;0;0;0;0;0;0;0;0;0;0;59,1170432;37,3;1,3137;37,7818;5,449320013;3,045521327;1,198174532;1,198174532;0,770482128;5,449320013;3,045521327;1,198174532;1,198174532;0,770482128;-1,31;6,805074799;3,011779445;1,895375402;2,04953844;194,0804;194,194;6;0;0;0;6;14;24;6;0;0,375;2;2;0;0;2;2;0;0;0;0;0;0;79,02896;61,82;-1,0293;51,196;8,182701;4,107928;2,316513;2,316513;1,47118;8,182701;4,107928;2,316513;2,316513;1,47118;-1,85;8,735233;2,567948;0,875774;1,602259
1;0;1;136,0524295;136,15;2;1;2;1;1;10;18;2;0;0,125;1;1;0;0;0;0;0;0;0;0;0;0;59,1170432;37,3;1,3137;37,7818;5,449320013;3,045521327;1,198174532;1,198174532;0,770482128;5,449320013;3,045521327;1,198174532;1,198174532;0,770482128;-1,31;6,805074799;3,011779445;1,895375402;2,04953844;122,048;122,127;3;2;1;1;2;9;15;3;1;0;1;1;0;0;1;1;0;0;0;0;0;0;52,51741;55,98;0,1805;32,7549;4,742213;2,503214;0,946055;0,946055;0,508512;4,742213;2,503214;0,946055;0,946055;0,508512;-1,38;5,751234;2,259334;1,252832;1,443773
1;0;1;136,0524295;136,15;2;1;2;1;1;10;18;2;0;0,125;1;1;0;0;0;0;0;0;0;0;0;0;59,1170432;37,3;1,3137;37,7818;5,449320013;3,045521327;1,198174532;1,198174532;0,770482128;5,449320013;3,045521327;1,198174532;1,198174532;0,770482128;-1,31;6,805074799;3,011779445;1,895375402;2,04953844;122,048;122,127;3;2;1;1;2;9;15;3;1;0;1;1;0;0;1;1;0;0;0;0;0;0;52,51741;55,98;0,1805;32,7549;4,742213;2,503214;0,964838;0,964838;0,516181;4,742213;2,503214;0,964838;0,964838;0,516181;-1,38;5,751234;2,259334;1,252832;1,443773
1;0;1;156,0687483;156,188;2;0;1;0;2;12;20;2;0;0;2;2;0;0;2;2;0;0;0;0;0;0;70,92779329;25,78;2,1436;47,468;6,513229345;3,770829431;1,693974429;1,693974429;1,088728474;6,513229345;3,770829431;1,693974429;1,693974429;1,088728474;-1,7;6,976638734;3,133048071;1,320753083;1,821512044;273,0557;273,719;3;2;2;2;1;19;31;4;0;0,133333;3;3;0;0;1;1;0;0;0;0;1;1;114,3577;53,09;4,1626;76,8655;11,03081;6,375446;3,690272;3,690272;2,477565;10,27488;5,997481;3,455175;3,455175;2,305462;-2;12,0554;4,280618;1,96;2,71603
0;0;1;114,1044651;114,188;1;1;0;1;1;8;22;1;0;1;1;0;1;1;0;0;0;0;0;0;2;2;50,71730631;20,23;1,5574;33,6388;5,430341259;3,485379073;2,066205584;2,066205584;1,296693159;5,430341259;3,485379073;2,066205584;2,066205584;1,296693159;-0,04;6,085628141;2,492201094;1,220642549;1,895826138;358,0689;358,302;8;2;7;2;6;26;40;8;0;0,111111;2;2;0;0;0;0;0;0;0;0;2;2;147,1398;127,2;1,6068;86,5626;13,27212;7,375414;3,248753;3,248753;1,998594;13,27212;7,375414;3,248753;3,248753;1,998594;-3,68;18,6557;8,427367;4,665486;6,046862
0;0;1;128,1201151;128,215;1;1;1;1;1;9;25;1;0;1;1;0;1;1;0;0;0;0;0;0;2;2;57,08224843;20,23;1,9475;38,2558;6,13744804;4,023383876;2,393334453;2,393334453;1,664291112;6,13744804;4,023383876;2,393334453;2,393334453;1,664291112;-0,04;7,071607143;3,21003996;1,683432023;2,522237945;358,0689;358,302;8;2;7;2;6;26;40;8;0;0,111111;2;2;0;0;0;0;0;0;0;0;2;2;147,1398;127,2;1,6068;86,5626;13,27212;7,375414;3,248753;3,248753;1,998594;13,27212;7,375414;3,248753;3,248753;1,998594;-3,68;18,6557;8,427367;4,665486;6,046862
0;0;1;88,088815;88,15;1;1;2;1;1;6;18;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;38,99325324;20,23;1,1673;26,5888;4,438777427;2,450904231;0,706449714;0,706449714;0,417774579;4,438777427;2,450904231;0,706449714;0,706449714;0,417774579;-0,04;5,96;3,161612903;3,96;3,140535484;358,0689;358,302;8;2;7;2;6;26;40;8;0;0,111111;2;2;0;0;0;0;0;0;0;0;2;2;147,1398;127,2;1,6068;86,5626;13,27212;7,375414;3,248753;3,248753;1,998594;13,27212;7,375414;3,248753;3,248753;1,998594;-3,68;18,6557;8,427367;4,665486;6,046862
0;0;1;114,1044651;114,188;1;1;0;1;1;8;22;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;50,71730631;20,23;1,7015;33,7088;5,482747501;3,430713579;1,930713579;1,930713579;1,313443969;5,482747501;3,430713579;1,930713579;1,930713579;1,313443969;-0,04;6,085628141;2,058167191;1,47805616;1,565655022;358,0689;358,302;8;2;7;2;6;26;40;8;0;0,111111;2;2;0;0;0;0;0;0;0;0;2;2;147,1398;127,2;1,6068;86,5626;13,27212;7,375414;3,248753;3,248753;1,998594;13,27212;7,375414;3,248753;3,248753;1,998594;-3,68;18,6557;8,427367;4,665486;6,046862
0;0;1;358,0688674;358,302;8;2;7;2;6;26;40;8;0;0,111111111;2;2;0;0;0;0;0;0;0;0;2;2;147,1397964;127,2;1,6068;86,5626;13,27212016;7,375413795;3,248752641;3,248752641;1,998593706;13,27212016;7,375413795;3,248752641;3,248752641;1,998593706;-3,68;18,65569783;8,427366925;4,665486111;6,046861956;102,1045;102,177;1;1;2;1;1;7;21;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;45,3582;20,23;1,4133;31,1358;5,309021;2,806746;0,812516;0,812516;0,682223;5,309021;2,806746;0,812516;0,812516;0,682223;-0,04;6,96;3,026852;5,96;3,009555
1;0;0;114,1044651;114,188;1;1;0;1;1;8;22;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;50,71730631;20,23;1,5574;33,6388;5,430341259;3,468542321;1,985379073;1,985379073;1,242484187;5,430341259;3,468542321;1,985379073;1,985379073;1,242484187;-0,04;6,085628141;2,492201094;1,47805616;1,895826138;358,0689;358,302;8;2;7;2;6;26;40;8;0;0,111111;2;2;0;0;0;0;0;0;0;0;2;2;147,1398;127,2;1,6068;86,5626;13,27212;7,375414;3,248753;3,248753;1,998594;13,27212;7,375414;3,248753;3,248753;1,998594;-3,68;18,6557;8,427367;4,665486;6,046862
1;0;1;264,0680966;264,31;6;3;3;2;5;18;30;7;0;0,090909091;2;2;0;0;1;1;0;0;0;0;0;0;104,9432642;97,97;1,16802;68,4319;10,47712053;6,635814962;3,554936308;3,554936308;2,275121515;9,660623947;5,152651714;2,210865416;2,210865416;1,324176171;-2,15;12,3106891;4,612891231;2,747668872;3,154881654;84,05751;84,118;1;0;0;0;1;6;14;1;0;0,8;1;0;1;1;0;0;0;0;0;0;0;0;37,35471;17,07;1,1295;23,475;3,736675;2,411231;1,161231;1,161231;0,769338;3,736675;2,411231;1,161231;1,161231;0,769338;-0,33;3,846367;1,41383;0,588081;0,906352
1;0;1;135,1047994;135,21;1;2;2;1;1;10;23;1;0;0,333333333;1;1;0;0;0;0;0;0;0;0;1;1;61,86612016;26,02;1,5763;43,7954;6,248558666;3,583168886;1,400502198;1,400502198;0,985878359;6,248558666;3,583168886;1,400502198;1,400502198;0,985878359;-0,82;7,288932462;3,373794183;2,193904845;2,459135794;664,2825;664,798;6;2;0;2;6;50;90;6;0;0,181818;7;6;1;0;1;0;0;1;0;4;0;0;292,6732;77,38;8,69;195,1856;27,88598;17,04427;9,017261;9,017261;6,449584;27,88598;17,04427;9,017261;9,017261;6,449584;-5,88;32,65659;15,55864;7,70845;10,16184
1;1;1;336,049001;336,434;4;0;4;0;6;22;38;6;0;0,25;3;2;1;0;1;0;0;1;0;0;0;0;137,6428356;36,92;4,3368;87,338;14,39188398;8,208380562;5,828767047;5,828767047;4,51510369;12,75889082;6,5753874;3,339638528;3,339638528;2,239330796;-1,66;15,24395123;6,219781114;2,567943468;4,309729088;417,7928;420,846;4;0;0;0;4;22;22;10;0;0;3;1;2;0;1;0;0;1;0;0;0;0;150,9015;60,42;5,7714;87,702;14,43635;7,626425;5,255112;5,255112;3,080648;9,90078;5,358638;2,801165;2,801165;1,765077;-0,62;16,24527;5,47814;2,13471;4,045177
